FACID	JURISID	JURISSIZE	WEIGHT	NAME	YEAR	CONFPOP	CONFPOP_FLAG	NCONPOP	NCONPOP_FLAG	TOTPOP	TOTPOP_FLAG	WEEK	WEEK_FLAG	WEEKN	WEEKN_FLAG	NONCITZ	NONCITZ_FLAG	ADULTM	ADULTM_FLAG	ADULTF	ADULTF_FLAG	JUVM	JUVM_FLAG	JUVF	JUVF_FLAG	TOTGENDER	TOTGENDER_FLAG	ADLTJUV	ADLTJUV_FLAG	CONV	CONV_FLAG	CONVUNSENT	CONVUNSENT_FLAG	CONVSENT	CONVSENT_FLAG	UNCONV	UNCONV_FLAG	UNCONVTRIAL	UNCONVTRIAL_FLAG	UNCONVHOLD	UNCONVHOLD_FLAG	UNCONVOTHER	UNCONVOTHER_FLAG	TOTCONVSTATUS	TOTCONVSTATUS_FLAG	FELONY	FELONY_FLAG	MISD	MISD_FLAG	OTHEROFFSPEC	OTHEROFF	OTHEROFF_FLAG	TOTOFF	TOTOFF_FLAG	WHITE	WHITE_FLAG	BLACK	BLACK_FLAG	HISP	HISP_FLAG	AIAN	AIAN_FLAG	ASIAN	ASIAN_FLAG	NHOPI	NHOPI_FLAG	TWORACE	TWORACE_FLAG	OTHERRACESPEC	OTHERRACE	OTHERRACE_FLAG	RACEDK	RACEDK_FLAG	RACETOTAL	RACETOTAL_FLAG	MARSHALS	MARSHALS_FLAG	BOP	BOP_FLAG	ICE	ICE_FLAG	BIA	BIA_FLAG	S3Q10A5SPEC	S3Q10A5	S3Q10A5_FLAG	INSTATEPRIS	INSTATEPRIS_FLAG	OUTSTATEPRIS	OUTSTATEPRIS_FLAG	TRIBAL	TRIBAL_FLAG	INSTATEJAIL	INSTATEJAIL_FLAG	OUTSTATEJAIL	OUTSTATEJAIL_FLAG	S3Q10E	S3Q10E_FLAG	PEAKDATE	PEAKPOP	PEAKPOP_FLAG	ADPMALE	ADPMALE_FLAG	ADPFEMALE	ADPFEMALE_FLAG	ADP	ADP_FLAG	RATED	RATED_FLAG	ADMISMALE	ADMISMALE_FLAG	ADMISFEMALE	ADMISFEMALE_FLAG	ADMIS	ADMIS_FLAG	RELEASEMALE	RELEASEMALE_FLAG	RELEASEFEMALE	RELEASEFEMALE_FLAG	RELEASE	RELEASE_FLAG	EMONITOR	EMONITOR_FLAG	HOMEDETN	HOMEDETN_FLAG	COMMSRV	COMMSRV_FLAG	DAYREPORT	DAYREPORT_FLAG	PRETRIAL	PRETRIAL_FLAG	ALTWORK	ALTWORK_FLAG	TREATMENT	TREATMENT_FLAG	OTRNONCONFSPEC	OTRNONCONF	OTRNONCONF_FLAG	NONCONFD	NONCONFD_FLAG	COST	COST_FLAG	CORRSTAFF	CORRSTAFF_FLAG	CORRSTAFFMALE	CORRSTAFFMALE_FLAG	CORRSTAFFFEMALE	CORRSTAFFFEMALE_FLAG	OTHERSTAFF	OTHERSTAFF_FLAG	OTHERSTAFFMALE	OTHERSTAFFMALE_FLAG	OTHERSTAFFFEMALE	OTHERSTAFFFEMALE_FLAG	TOTALSTAFF	TOTALSTAFF_FLAG	CORRWHITE	CORRWHITE_FLAG	CORRBLACK	CORRBLACK_FLAG	CORRHISP	CORRHISP_FLAG	CORRAIAN	CORRAIAN_FLAG	CORRASIAN	CORRASIAN_FLAG	CORRNHOPI	CORRNHOPI_FLAG	CORRTWORACE	CORRTWORACE_FLAG	CORROTHERRACESPEC	CORROTHERRACE	CORROTHERRACE_FLAG	CORRRACEDK	CORRRACEDK_FLAG	CORRRACETOTAL	CORRRACETOTAL_FLAG
441021021060000017300	441021021	5	1.0327425388	Brazos Co. Det. Ctr.	2013	568	0	30	1	598	0	1	0	22	0	57	0	493	0	70	0	5	0	0	0	568	0	5	0	66	0	0	0	66	0	502	0	502	1	0	1	0	1	568	0	472	0	96	0	 	0	0	568	0	173	0	266	0	127	0	0	0	2	0	0	0	0	0	 	0	0	0	0	568	0	0	0	0	0	36	0	0	0	 	0	0	14	0	0	0	0	0	0	0	0	0	50	0	2	569	0	511	0	81	0	592	0	1087	0	7955	0	2620	0	10575	0	8584	0	2616	0	11200	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	30	1	11007313	1	124	0	93	0	31	0	40	0	14	0	26	0	164	0	82	0	24	0	18	0	0	0	0	0	0	0	0	0	 	0	0	0	0	124	0
181014014060100000000	181014014	3	1.1174164762	Breckinridge County Detention Center	2013	191	0	0	0	191	0	1	0	3	0	0	0	171	1	20	1	0	0	0	0	191	0	0	0	128	1	0	1	128	1	63	1	25	1	38	1	0	1	191	0	140	1	51	1	 	0	1	191	0	155	1	31	1	5	1	0	1	0	0	0	1	0	1	 	0	1	0	1	191	1	0	1	0	0	0	1	0	0	 	0	1	128	0	0	1	0	1	13	1	0	1	141	1	31	191	0	170	1	20	1	190	1	196	0	1021	0	336	0	1357	0	1012	0	329	0	1341	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	 	0	0	0	0	2200000	0	39	0	22	0	17	0	4	0	3	0	1	0	43	0	37	0	2	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	39	0
161009009061000000000	161009009	1	1.039356172	Bremer Co. Jail	2013	23	0	0	0	23	0	0	0	-1	1	0	0	21	0	2	0	0	0	0	0	23	0	0	0	2	0	0	0	2	0	21	0	8	0	13	0	0	0	23	0	4	1	7	1	FederalInmates	12	1	23	0	16	1	5	1	1	0	0	0	0	0	0	0	1	1	 	0	0	0	0	23	0	12	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	1	0	0	0	13	0	5	37	0	22	1	7	1	29	1	79	0	537	1	271	1	808	1	545	0	277	0	822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	248970	1	14	0	7	0	7	0	5	0	3	0	2	0	19	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	14	0
441022022061000000000	441022022	1	1.0327425388	Brewster Co. Jail	2013	48	0	0	0	48	0	0	0	-1	1	28	0	47	0	1	0	0	0	0	0	48	0	0	0	1	0	0	0	1	0	47	1	47	1	0	1	0	0	48	0	4	0	2	0	Federal	42	0	48	0	6	0	0	0	42	0	0	0	0	0	0	0	0	0	 	0	0	0	0	48	0	42	0	0	0	0	0	0	0	 	0	0	6	0	0	0	0	0	0	0	0	0	48	0	31	48	0	35	1	6	1	41	0	56	0	733	0	135	0	868	0	725	0	134	0	859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	787412	0	15	0	13	0	2	0	2	0	0	0	2	0	17	0	6	0	0	0	9	0	0	0	0	0	0	0	0	0	 	0	0	0	0	15	0
042048001061000000000	042048001	1	1.226637554	Brinkley City Jail	2013	7	0	0	0	7	0	0	0	-1	1	0	0	7	0	0	0	0	0	0	0	7	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	 	0	0	7	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	7	0	0	0	0	0	0	0	0	0	 	0	0	1	0	0	0	0	0	2	0	0	0	3	0	16	11	0	8	1	0	0	8	0	14	0	156	1	0	0	156	0	143	1	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	25000	1	5	0	1	0	4	0	0	0	0	0	0	0	5	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	5	0
021004001061000000000	021004001	1	1	Bristol Bay Borough Jail	2013	4	0	0	0	4	0	0	0	-1	1	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	4	0	0	0	4	0	 	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	 	0	0	0	0	4	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	5	0	5	0	0	0	5	0	4	0	15	0	3	0	18	0	15	0	3	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	300000	0	5	0	0	0	5	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	 	0	0	0	0	5	0
472102001061000000000	472102001	3	1.062226707	Bristol City Jail	2013	148	0	0	0	148	0	1	0	5	1	0	0	116	0	32	0	0	0	0	0	148	0	0	0	95	1	55	1	40	1	53	0	51	1	2	1	0	0	148	0	125	1	23	1	 	0	0	148	0	118	1	29	1	1	1	0	0	0	0	0	0	0	0	 	0	0	0	0	148	0	0	0	0	0	0	0	0	0	 	0	0	148	1	0	0	0	0	0	0	0	0	148	1	7	162	0	122	1	32	1	154	1	67	0	1193	0	627	0	1820	0	1215	0	611	0	1826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	35000000	1	33	0	25	0	8	0	18	0	14	0	4	0	51	0	31	0	2	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	33	0
221003003060000009000	221003003	6	1.0270101016	Bristol County House of Corrections, Jail, & Female Facility	2013	1228	0	0	0	1228	0	0	0	-1	1	-1	-1	1100	1	128	1	0	1	0	0	1228	0	0	1	520	0	0	0	520	0	708	0	545	0	163	0	0	0	1228	0	-1	-1	-1	-1	 	-1	-1	1228	0	221	0	48	0	98	0	0	0	6	0	0	0	0	0	capeverdeanandother	170	0	685	0	1228	0	0	0	0	0	163	1	0	0	 	0	0	0	1	0	1	0	0	0	1	0	1	163	0	-1	-1	-1	1213	1	120	1	1333	0	1612	0	5839	0	1086	0	6925	0	5955	0	1111	0	7066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	-1	-1	431	3	330	3	101	3	89	3	38	3	51	3	520	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	 	-1	-1	-1	-1	-1	-1
372019001061000000000	372019001	1	1.5074242513	Bristow Police Department	2013	3	0	0	0	3	0	1	0	2	0	0	0	2	0	1	0	0	0	0	0	3	0	0	0	2	0	0	0	2	0	1	0	1	0	0	0	0	0	3	0	0	0	3	0	 	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	3	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	4	0	2	0	1	0	3	0	25	0	831	0	266	0	1097	0	831	0	266	0	1097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	950000	0	0	0	0	0	0	0	5	0	1	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	-1	-1
271004004061000000000	271004004	1	1.005279915	Broadwater County Detention Center	2013	40	0	0	0	40	0	0	0	-1	1	0	0	33	0	7	0	0	0	0	0	40	0	0	0	36	0	3	0	33	0	4	0	4	0	0	0	0	0	40	0	36	0	4	0	 	0	0	40	0	33	0	0	0	0	0	7	0	0	0	0	0	0	0	 	0	0	0	0	40	0	0	0	0	0	0	0	0	0	 	0	0	24	0	0	0	0	0	9	0	0	0	33	0	31	40	0	26	0	6	0	32	0	47	0	465	0	130	0	595	0	429	0	124	0	553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	-1	-1	6	0	3	0	3	0	6	0	2	0	4	0	12	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	6	0
372072002061000000000	372072002	1	1.5074242513	Broken Arrow City Jail	2013	13	0	0	0	13	0	0	0	-1	1	0	0	11	1	2	1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	13	0	13	0	0	0	0	0	13	0	3	1	10	1	 	0	0	13	0	9	1	1	1	3	1	0	0	0	0	0	0	0	0	 	0	0	0	0	13	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	18	0	12	1	3	1	15	1	32	0	2900	1	330	1	3230	0	2890	1	327	1	3217	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	750000	1	17	0	14	0	3	0	1	0	1	0	0	0	18	0	15	0	1	0	0	0	1	0	0	0	0	0	0	0	 	0	0	0	0	17	0
421006005061000000000	421006005	1	1	Brookings Co. Det. Ctr.	2013	10	0	0	0	10	0	0	0	-1	1	0	0	10	0	0	0	0	0	0	0	10	0	0	0	6	0	0	0	6	0	4	0	4	0	0	0	0	0	10	0	8	0	2	0	 	0	0	10	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	10	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	24	0	17	0	3	0	20	0	54	0	1106	0	327	0	1433	0	1096	0	327	0	1423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	875503	0	23	0	12	0	11	0	2	0	1	0	1	0	25	0	20	0	0	0	0	0	0	0	0	0	0	0	3	0	 	0	0	0	0	23	0
362018010061000000000	362018010	1	1.0105075683	Brooklyn City Jail	2013	6	0	0	0	6	0	0	0	-1	1	0	0	4	0	2	0	0	0	0	0	6	0	0	0	2	0	0	0	2	0	4	0	3	0	1	0	0	0	6	0	0	0	6	0	 	0	0	6	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	6	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	1	0	0	0	1	0	29	17	0	6	0	2	0	8	0	20	0	937	0	487	0	1424	0	935	0	486	0	1421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	-1	-1	10	0	8	0	2	0	35	0	29	0	6	0	45	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	10	0
332031001060000011300	332031001	6	1.0591577412	Brooklyn Detention Complex	2013	633	0	0	0	633	0	0	0	0	3	117	1	633	1	0	1	0	1	0	1	633	0	0	1	51	1	3	1	48	1	582	1	570	1	10	1	0	1	633	0	555	1	68	1	 	10	1	633	0	27	1	359	1	233	1	1	1	5	1	0	1	0	1	 	8	1	0	1	633	0	-1	-1	-1	-1	87	1	-1	-1	 	3	1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	94	1	-1	664	0	634	0	0	0	634	0	759	0	0	0	0	1	0	0	708	0	-1	-1	708	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	 	-1	-1	-1	-1	-1	-1	174	3	126	3	48	3	26	3	8	3	18	3	200	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	 	-1	-1	-1	-1	-1	-1
111014014061000000000	111014014	2	1.138954804	Brooks Co. Jail	2013	79	0	0	0	79	0	1	0	1	0	10	0	66	0	13	0	0	0	0	0	79	0	0	0	24	1	14	1	10	0	55	1	31	1	24	1	0	1	79	0	25	0	30	0	probationviolation	24	0	79	0	29	0	44	0	5	0	0	0	0	0	0	0	1	0	 	0	1	0	1	79	0	0	1	0	1	6	0	0	1	 	0	1	0	1	0	1	0	1	0	1	0	1	6	0	25	89	0	66	0	13	0	79	0	83	0	66	0	13	0	79	0	85	0	20	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	-1	-1	20	0	10	0	10	0	4	1	2	1	2	1	24	0	8	0	12	0	0	1	0	1	0	0	0	0	0	0	 	0	0	0	0	20	0
441024024061000000000	441024024	5	1.0327425388	Brooks Co. Jail	2013	22	0	0	0	22	0	0	0	-1	1	0	0	18	0	3	0	1	0	0	0	22	0	1	0	7	0	4	0	3	0	15	0	15	0	0	0	0	0	22	0	15	0	7	0	 	0	0	22	0	0	0	1	0	21	0	0	0	0	0	0	0	0	0	 	0	0	0	0	22	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	24	0	22	0	3	0	25	0	22	0	19	0	3	0	22	0	8000	0	590	0	8590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	-1	-1	4	3	4	3	0	3	1	3	1	3	0	3	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	 	-1	-1	-1	-1	-1	-1
448024024061000000000	441024024	5	1.0327425388	Brooks County Detention Center	2013	477	0	0	0	477	0	0	0	-1	1	0	0	413	0	64	0	0	0	0	0	477	0	0	0	215	3	-1	-1	-1	-1	262	3	-1	-1	-1	-1	-1	-1	477	0	-1	-1	-1	-1	 	-1	-1	477	0	37	0	2	0	437	0	0	0	0	0	0	0	0	0	 	0	0	1	0	477	0	315	0	6	0	22	0	0	0	 	0	0	0	0	0	0	0	0	134	0	0	0	477	0	10	637	0	526	0	60	0	586	0	652	0	23413	0	1253	0	24666	0	-1	-1	-1	-1	30551	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	7393278	0	134	0	81	0	53	0	13	0	7	0	6	0	147	0	4	0	0	0	129	0	1	0	0	0	0	0	0	0	 	0	0	0	0	134	0
331004003061000000000	331004003	5	1.0591577412	Broome Co. Sheriffs Corr. Fac.	2013	476	0	0	0	476	0	1	0	18	0	100	0	407	0	54	0	14	0	1	0	476	0	15	0	92	0	0	0	92	0	384	0	373	0	11	0	0	0	476	0	35	1	441	1	 	0	0	476	0	299	1	153	1	15	1	2	1	3	1	0	1	0	1	 	0	1	4	1	476	0	6	0	0	0	0	0	0	0	 	0	0	10	0	0	0	0	0	1	0	0	0	17	0	9	526	0	444	0	62	0	506	0	536	0	2857	0	710	0	3567	0	2712	0	706	0	3418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	22027386	1	158	0	137	0	21	0	47	0	18	0	29	0	205	0	154	0	4	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	158	0
062064001061000000000	062064001	2	1.0644577388	Broomfield Detention Center	2013	69	0	0	0	69	0	0	0	-1	1	4	0	56	0	13	0	0	0	0	0	69	0	0	0	25	0	0	0	25	0	44	0	44	0	0	0	0	0	69	0	35	0	34	0	 	0	0	69	0	44	0	2	0	21	0	0	0	2	0	0	0	0	0	 	0	0	0	0	69	0	0	0	0	0	4	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	4	0	15	69	0	52	0	9	0	61	0	80	0	1583	0	641	0	2224	0	1695	0	591	0	2286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	6000000	0	39	0	35	0	4	0	8	0	1	0	7	0	47	0	33	0	1	0	5	0	0	0	0	0	0	0	0	0	 	0	0	0	0	39	0
101006006060000004900	101006006	6	1.0460018682	Broward County Jails	2013	4371	0	2333	0	6704	0	1	0	11	1	716	1	3853	0	487	0	31	0	0	0	4371	0	31	0	829	1	0	1	829	1	3542	1	3446	0	0	0	96	1	4371	0	4161	1	210	1	 	0	1	4371	0	1665	1	2566	1	118	1	8	1	9	1	0	1	0	1	 	0	1	5	1	4371	0	96	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	1	0	1	96	1	13	4534	0	4110	0	500	0	4610	0	5144	0	42743	1	5283	1	48026	0	43299	1	5351	1	48650	0	800	1	0	0	0	0	933	0	0	0	0	0	600	0	 	0	0	2333	0	201230300	0	1281	0	774	0	507	0	269	0	90	0	179	0	1550	0	314	0	792	0	155	0	2	0	18	0	0	0	0	1	 	0	0	0	0	1281	0
108006006065000000000	101006006	6	1.0460018682	Broward Transitional Ctr.	2013	483	0	0	0	483	0	0	0	-1	1	483	0	401	0	82	0	0	0	0	0	483	0	0	0	0	0	0	0	0	0	483	0	0	0	483	0	0	0	483	0	0	0	0	0	IllegalImmigration	483	0	483	0	0	0	0	0	483	0	0	0	0	0	0	0	0	0	 	0	0	0	0	483	0	0	0	0	0	483	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	483	0	3	542	0	458	0	86	0	544	0	700	0	4462	0	751	0	5213	0	4620	0	768	0	5388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	86	0	61	0	25	0	83	0	42	0	41	0	169	0	36	0	25	0	25	0	0	0	0	0	0	0	0	0	 	0	0	0	0	86	0
241008008061000000000	241008008	1	1.0001563722	Brown Co. Jail	2013	25	0	0	0	25	0	0	0	-1	1	0	0	20	0	5	0	0	0	0	0	25	0	0	0	10	1	5	1	5	1	15	1	15	1	0	0	0	0	25	0	12	1	13	1	 	0	0	25	0	23	0	0	0	1	0	1	0	0	0	0	0	0	0	 	0	0	0	0	25	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	28	0	20	0	5	0	25	0	56	0	484	0	197	0	681	0	473	0	183	0	656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	1395835	0	14	0	8	0	6	0	2	0	2	0	0	0	16	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	14	0
281009009061000000000	281009009	1	1.0271971655	Brown Co. Jail	2013	1	0	0	0	1	0	0	0	-1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	 	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	4	0	1	1	0	1	1	0	8	0	71	0	18	0	89	0	82	0	20	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	6	0	1	0	5	0	5	0	5	0	0	0	11	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	6	0
421007006061000000000	421007006	1	1	Brown Co. Jail	2013	28	0	0	0	28	0	0	0	-1	1	0	0	22	0	6	0	0	0	0	0	28	0	0	0	3	0	0	0	3	0	25	0	25	0	0	0	0	0	28	0	18	0	5	0	InvoluntaryAlcoholComittals	5	0	28	0	20	0	3	0	1	0	2	0	0	0	1	0	1	0	 	0	0	0	0	28	0	0	0	0	0	0	0	0	0	 	0	0	2	0	0	0	0	0	1	0	0	0	3	0	4	37	1	30	0	7	0	37	0	48	0	1705	0	685	0	2390	0	2299	1	897	1	3196	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	1018872	1	19	0	14	0	5	0	12	0	2	0	10	0	31	0	16	0	0	0	1	0	2	0	0	0	0	0	0	0	 	0	0	0	0	19	0
441025025062000000000	441025025	3	1.0327425388	Brown Co. Jail	2013	159	0	0	0	159	0	1	0	3	1	3	0	130	1	29	1	0	0	0	0	159	0	0	0	20	1	0	1	20	1	139	1	130	1	9	1	0	1	159	0	120	1	39	1	 	0	0	159	0	100	1	15	1	44	1	0	0	0	0	0	0	0	0	 	0	0	0	0	159	0	1	0	-1	-1	3	0	-1	-1	 	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	170	0	125	1	30	1	155	1	196	0	2000	1	500	1	2500	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	2140334	1	28	0	16	0	12	0	6	0	1	0	5	0	34	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	 	-1	-1	-1	-1	-1	-1
501005005061000000000	501005005	5	1.065989151	Brown Co. Jail	2013	716	1	89	1	805	0	0	0	-1	1	44	0	578	1	117	1	19	0	2	1	716	1	0	1	251	1	-1	-1	-1	-1	465	1	-1	-1	-1	-1	-1	-1	716	1	287	1	425	1	forfeitures	4	1	716	1	358	1	153	1	60	1	131	1	14	1	0	0	0	0	 	0	0	0	0	716	1	25	0	3	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	28	0	15	822	0	648	0	147	0	795	0	755	0	7235	0	2397	0	9632	0	7164	0	2381	0	9545	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	89	1	16500000	1	132	0	85	0	47	0	22	0	16	0	6	0	154	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	132	0
171007007061000000000	171007007	1	1.0088702631	Brown County Jail	2013	21	0	0	0	21	0	0	0	-1	1	0	0	16	0	5	0	0	0	0	0	21	0	0	0	10	0	5	0	5	0	11	0	9	0	2	0	0	0	21	0	14	0	7	0	 	0	0	21	0	18	0	1	0	0	0	2	0	0	0	0	0	0	0	 	0	0	0	0	21	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	3	0	9	0	0	0	12	0	15	25	0	19	0	5	0	24	0	50	0	122	0	26	0	148	0	-1	-1	-1	-1	464	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	-1	-1	13	3	10	3	3	3	1	3	1	3	0	3	14	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	 	-1	-1	-1	-1	-1	-1
361008008061000000000	361008008	2	1.0105075683	Brown County Jail	2013	75	0	0	0	75	0	0	0	-1	1	0	0	68	0	7	0	0	0	0	0	75	0	0	0	30	0	5	0	25	0	45	0	42	0	3	0	0	0	75	0	30	0	45	0	 	0	0	75	0	69	0	5	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	75	0	0	0	0	0	1	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	90	1	60	1	15	1	75	1	38	1	1356	0	465	0	1821	0	1354	0	459	0	1813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	-1	-1	16	1	8	1	8	1	10	1	5	1	5	1	26	1	15	0	0	0	0	0	0	0	0	0	0	0	1	0	 	0	0	0	0	16	1
151007007061000000000	151007007	1	1.1264478118	Brown County Sheriff's Office	2013	35	0	0	0	35	0	1	0	0	0	35	0	25	0	10	0	0	0	0	0	35	0	0	0	17	0	0	0	17	0	18	0	18	0	0	0	0	0	35	0	30	0	5	0	 	0	0	35	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	35	0	0	0	0	0	0	0	0	0	 	0	0	1	0	0	0	0	0	2	0	1	0	4	0	10	39	0	26	0	10	0	36	0	104	0	28	0	11	0	39	0	27	0	11	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	903425	0	12	0	1	0	11	0	27	0	12	0	15	0	39	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	12	0
421008007061000000000	421008007	1	1	Brule Co. Jail	2013	17	0	0	0	17	0	0	0	-1	1	0	0	10	0	7	0	0	0	0	0	17	0	0	0	10	0	5	0	5	0	7	0	5	0	2	0	0	0	17	0	4	0	13	0	 	0	0	17	0	4	0	1	0	0	0	12	0	0	0	0	0	0	0	 	0	0	0	0	17	0	4	0	0	0	0	0	0	0	 	0	0	13	0	0	0	0	0	0	0	0	0	17	0	31	17	0	10	0	7	0	17	0	20	0	400	0	200	0	600	0	350	0	155	0	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	-1	-1	7	0	4	0	3	0	4	0	3	0	1	0	11	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	 	0	0	0	0	7	0
341010010062000000000	341010010	4	1.0410649551	Brunswick County Jail	2013	324	0	81	0	405	0	1	0	4	0	9	0	270	0	54	0	0	0	0	0	324	0	0	0	32	0	-1	-1	-1	-1	292	0	-1	-1	-1	-1	-1	-1	324	0	196	0	128	0	 	0	0	324	0	204	0	106	0	14	0	0	0	0	0	0	0	0	0	 	0	0	0	0	324	0	22	0	0	0	4	0	0	0	gps	25	0	9	0	0	0	0	0	258	0	6	0	324	0	13	351	0	255	0	47	0	302	0	444	0	5706	0	1950	0	7656	0	5645	0	1934	0	7579	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	81	0	6165742	0	53	0	40	0	13	0	14	0	6	0	8	0	67	0	40	0	12	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	53	0
